order_id,on_demand,total_minutes,to_weigh,no_weigh,total_products,found_rate,picking_speed,accepted_rate,rating,distance,sabado,domingo
22a425c5b95d79964b4bf1d6fe9aead4,0,69.4101416333333,0,19.0,19.0,0.8864,1.22,0.92,4.88,4.4032383807667905,0,0
231027252ddae9951694baad3e6301bd,1,82.3341175666667,7,92.0,99.0,0.8864,1.22,0.92,4.88,0.3478168122543893,1,0
0ace1731b3d91a1639c271ae8fbac538,0,57.2649929833333,0,42.0,42.0,0.8864,1.22,0.92,4.88,1.1578369268857391,0,0
6ea920c517cf93d7f0be5c7b10517ba8,0,47.1205347,7,0.0,7.0,0.8467,1.12,1.0,4.8,4.536456745141564,1,0
0790d8d8d579e603e871ce5fd1a3842b,0,53.013621583333304,1,31.0,32.0,0.8539,1.38,0.88,4.76,0.8681810241891361,0,0
4d278f4afe11e166a6a49fe8dc6d9ab8,1,66.4266641333333,2,35.0,37.0,0.8844,1.42,0.96,4.56,0.8642444365248295,1,0
b9bb698c290accf0a4414a73176d6277,1,40.979121333333296,1,6.0,7.0,0.9041,1.68,0.7058823529411771,4.88,0.7772325235749736,1,0
dbb8fadb548f005d3c405a62b9dd4d54,0,49.3651245333333,2,21.0,23.0,0.9043,1.47,0.96,4.96,0.9196107163579208,0,0
50a482df55352b321bf44398656d3ef5,1,61.7430724333333,5,13.0,18.0,0.9043,1.47,0.96,4.96,1.7639592724325566,1,0
3f3f166397d567c3f1b58b088d3e3cbc,1,157.43204709999998,2,134.0,136.0,0.9043,1.47,0.96,4.96,3.1808633077987403,1,0
46621f3117573458d74b8c70ad2e8d5d,1,69.67426755,4,9.0,13.0,0.9034,0.96,0.96,4.84,3.362242771568255,1,0
180ae6a8cd75b6dd2703167a65694017,0,87.76460985,1,4.0,5.0,0.823,4.17,0.96,4.88,0.2512516696779045,0,0
dce970025e98c5beccfb59a321a5bfbc,0,83.0664343,5,50.0,55.0,0.8693,1.32,0.92,4.72,0.6079831981319569,1,0
4fa27834a56223fcfdf97cdb275ff913,0,66.2664642833333,2,35.0,37.0,0.8517,2.25,0.96,4.88,3.512135043219721,1,0
1df2419236f67166cd114a20f9f15fac,0,86.9043648,1,19.0,20.0,0.8955,1.78,1.0,4.92,2.4913734070300326,0,0
2c7f612c00a59c1b7a04fdf6d60c59a0,0,64.53143805,1,9.0,10.0,0.8814,1.62,1.0,4.96,4.500236592536997,0,0
0058896497733197c5c784968221cbf2,0,59.89783135,4,41.0,45.0,0.8913,1.21,1.0,4.88,0.9829363467440976,0,0
fd475a1b69bf7526283e911ac74cf491,1,67.249705,1,38.0,39.0,0.8821,1.39,1.0,5.0,0.5347236178984445,1,0
8446ab5ccb74989c1b901aab9217ccdb,1,52.7502342333333,0,24.0,24.0,0.8824,1.0,0.96,4.88,1.8501347474137986,1,0
080bc3b86a628e31f8f04a59b79fe800,0,77.2948493333333,0,10.0,10.0,0.8887,1.43,0.72,5.0,2.4600494433776667,0,0
a051aa6c41205d37a9ed2ddb14d677fd,1,121.970437783333,0,92.0,92.0,0.8887,1.43,0.72,5.0,3.773427824303221,1,0
5017c80cb0bf6fcf118643c791a4128f,1,58.205944666666696,1,10.0,11.0,0.8514,1.64,1.0,4.92,0.9024119111122854,1,0
5a8adc0c3ea77559c19f94a424611425,0,89.6317518333333,2,29.0,31.0,0.847,1.64,0.96,4.6,1.546117762367918,0,0
f225b9baef1aacb832897afabd31c929,0,50.077156833333305,0,15.0,15.0,0.8409,2.33,0.92,4.72,1.7639592724325566,0,0
56763f24aa667c666d431406efac5ed8,0,67.1352489666667,1,10.0,11.0,0.8788,1.15,1.0,4.76,4.187643100035017,0,0
14df06415ce9ddbf9075b194cc4d77d9,1,79.3086231833333,1,4.0,5.0,0.8693,1.67,1.0,4.72,2.4673446973358466,1,0
b63ff4a8cd8a0034b6907594cdaed798,0,80.58428695,1,54.0,55.0,0.8903,1.14,0.92,4.64,0.946844280431623,1,0
773e91d791df8159c01d2134536d5e50,0,58.72931335,0,20.0,20.0,0.8972,1.13,0.68,4.92,2.9672780174625877,0,0
b1cabfddcfe75531e045bfb92f443265,0,84.84431085,2,11.0,13.0,0.8512,1.27,1.0,4.88,2.819477761690871,1,0
ccb250dd1accbe070ee721e8f5786b5f,0,104.503602916667,1,3.0,4.0,0.9033,2.38,0.72,4.96,0.7872331511210363,0,0
146e6a1ac0a7e66169a910019c43602c,1,46.1939551166667,1,3.0,4.0,0.8929,1.53,1.0,4.84,3.664205775771632,1,0
832bd36a1685e873e5578e1695c1fefe,0,65.3348536333333,0,11.0,11.0,0.8639,1.45,1.0,4.8,1.369641556059296,0,0
89c4fa43b25bbe9cd17c7645ae48857d,0,114.1208024,3,54.0,57.0,0.8541,1.0,0.96,4.96,0.7772325235749736,0,0
f6d371302fc45698bf6b42e39d818ef1,0,64.3577084333333,1,17.0,18.0,0.9469,1.76,1.0,4.96,0.24526678521731565,0,0
636903b741c7c039ea83f0fd85902b6e,1,51.58724,1,8.0,9.0,0.8991,1.04,0.96,4.8,2.708438917257395,1,0
e201045122758383bd8b977f42186199,1,72.2144186833333,2,41.0,43.0,0.9209,1.15,1.0,4.8,3.702670687461939,1,0
998eadbc1d1f940d6d67404de057c10b,0,121.688135433333,4,59.0,63.0,0.8535,2.3,0.95,4.56,1.4160217332095215,1,0
86ddbb5837771664755725f63042a1c8,1,109.21340953333299,6,43.0,49.0,0.8948,1.2,0.92,4.8,2.003069151586073,1,0
02c2eac99a4b949e62831368747d2e82,0,52.4579944666667,0,21.0,21.0,0.8855,1.11,1.0,4.96,4.024842800108,0,0
5c33a016193362b5ff879c0eb1de8be6,0,59.9732057166667,1,30.0,31.0,0.8855,1.11,1.0,4.96,6.00001305802478,0,0
123e6e74ae3fa7b0ce984eccf0c6a9e7,0,50.3895904833333,0,27.0,27.0,0.8855,1.11,1.0,4.96,1.3708600728723568,0,0
4ec6a10e1fd9e1fa17dc1070b851d837,1,73.5027608666667,2,8.0,10.0,0.8798,1.56,0.88,5.0,3.2659140657402768,1,0
f090ac84532839f69c30b40e6511f1f6,0,54.404145799999995,1,4.0,5.0,0.9103,2.75,0.68,4.95,1.1201981006506876,1,0
d3fd0ff6cd57d47d106b0a0b5fc10253,1,57.4363515166667,0,32.0,32.0,0.887,1.28,0.92,4.76,1.431706007356587,1,0
ef56d227de25e650cd858f91a164e42c,0,63.83126005,0,3.0,3.0,0.8635,2.43,0.96,4.96,2.623165870380007,0,0
43ee05c6a984526f7b77e4891e022534,0,78.90908678333331,0,7.0,7.0,0.8635,2.43,0.96,4.96,3.4149435364150302,1,0
672bb6b1616d587c2a1a0d77d8b6090f,0,49.914761016666695,0,11.0,11.0,0.9032,1.6,1.0,4.96,3.1155573152593283,1,0
4a24ef50026d2ebab2d65bc5e13e2123,0,62.219621999999994,1,32.0,33.0,0.9032,1.6,1.0,4.96,1.0996065962134476,1,0
1805066e8a0dec3c659d4d74047013be,0,111.666365133333,0,80.0,80.0,0.8849,1.33,1.0,4.92,3.8494113763238413,0,0
13b8492045ced99d9c619d006837b0a7,1,77.3368757333333,0,10.0,10.0,0.8149,2.83,0.96,4.72,2.03259051522645,1,0
57659c760a407473a5be0f230ff1b314,0,50.42360805,2,5.0,7.0,0.8941,0.94,0.96,4.72,3.686063608845064,0,0
6ef33a522ee8f8daf435f382f0dce7a4,1,124.204131033333,8,61.0,69.0,0.8633,1.9,1.0,4.68,2.642271652721953,1,0
0bda39ac76d8d9fc16c11b21c19e1b89,0,71.68604395,1,16.0,17.0,0.8629,2.25,0.8,4.92,0.6457597051353339,0,0
b423ebbef625a66bb9ccdb2163678c08,0,49.1760575666667,1,2.0,3.0,0.8855,1.42,0.8,4.96,2.561358111094654,0,0
389cb00860efe16ad1e0ca29e5c10889,0,96.1041458833333,0,4.0,4.0,0.8432,2.67,0.96,4.92,2.290027862072058,0,0
8458e0a4009ccbfb9c3571e7574c8736,1,93.85622,1,43.0,44.0,0.8841,1.91,0.92,4.76,3.0020417945642452,1,0
dbefeecc769dcdb3cd977fe89dae8358,0,90.5331519833333,0,41.0,41.0,0.8921,1.28,0.96,4.84,2.03259051522645,0,0
48fe8f60641cb56735448a98358ec6cd,1,45.3134283333333,0,11.0,11.0,0.8951,1.12,0.88,4.92,3.308297216566777,1,0
275fc9130bbe98fcdba8e91ce7865342,0,80.69780243333331,2,45.0,47.0,0.877,1.81,1.0,4.8,1.8122284986175885,0,0
3823acdfcc4dc382ff023e0412e0eaab,0,47.604707,1,5.0,6.0,0.8662,1.5,0.88,4.36,1.1381002613370492,1,0
224e80a2d5672be8f9b441e4fffbcb7c,1,80.4148166833333,0,28.0,28.0,0.8686,1.68,1.0,4.84,3.55760055054342,0,0
cad4258385d73dcf7dbf189b1605ce49,0,52.0700973166667,0,6.0,6.0,0.8434,1.67,0.84,4.8,3.2876472765517204,1,0
b6871ad5bdc1f1b3340858f96615c2e6,0,56.500694383333304,2,24.0,26.0,0.8867,1.67,0.96,4.92,1.2706455448186367,1,0
aaa5ad65c72d7b9b2462c86617b8c4df,0,106.567248566667,2,101.0,103.0,0.8752,1.42,0.96,4.84,1.990703986796299,0,0
3dd55032834e6e4f256b7d2fae5eaf8c,0,36.19956591666671,0,20.0,20.0,0.8745,1.15,0.96,4.8,0.6441123305692148,0,0
fa542fa15be00c1050df15aa54544f7f,1,35.36972845,0,12.0,12.0,0.8774,1.28,0.96,4.8,1.2300078904910279,1,0
7e6f59014771eae70d18c869d92e91fe,1,53.726302033333305,1,13.0,14.0,0.8774,1.28,0.96,4.8,1.3649770128134016,1,0
24bf8664e153eaba22e197e6139a4c2a,0,78.5173080666667,1,7.0,8.0,0.8633177727783984,2.19,0.857142857142857,4.849341890790174,3.8604289687049924,0,0
7e9cbff851632715103b1ec5d7cadce7,0,74.0444583666667,3,40.0,43.0,0.8998,1.66,0.92,4.92,4.201955079526608,1,0
ad179ab788288afe1b085632fa220f77,1,109.969250333333,2,16.0,18.0,0.8908,1.54,1.0,4.92,2.8696342819285605,1,0
45908e5736b6c26bd98261a9dece9164,1,101.36787486666701,0,37.0,37.0,0.8908,1.54,1.0,4.92,3.6391966306599555,1,0
aa9cbef5500220de5e47b54085f10f48,0,65.7812037333333,0,3.0,3.0,0.8633177727783984,2.19,1.0,4.849341890790174,3.0020417945642452,1,0
dd13ca70b89b4022313a8acb6072b0df,1,90.9697432,3,65.0,68.0,0.8807,1.2,0.96,4.54,0.39674286655097835,1,0
d202bef070e4971aa51f1e47538f145b,1,182.843859883333,6,98.0,104.0,0.8951,1.53,0.88,4.8,3.8278194464352504,1,0
5190849bbe069185c439dcb72fbd6d84,1,170.95643783333298,4,120.0,124.0,0.9008,1.24,0.92,4.88,1.8966652194904807,1,0
ed426a2bba16c8277d4a5af781d37847,0,71.8949628666667,0,20.0,20.0,0.8390000000000001,1.36,0.96,4.64,1.3554888682969963,0,0
2c036d7b5db4b3cb8abf44d9fa46b138,0,45.5357369,2,7.0,9.0,0.8713,1.31,0.88,4.96,0.5880877897043352,1,0
3e8cea01665d87e0e9f50b06966f1c4e,1,101.638217833333,1,34.0,35.0,0.8909,1.17,0.96,5.0,1.8940137985777505,1,0
9616dd08d6ec210c276746ab5e512be7,1,71.25541385,2,7.0,9.0,0.8438,1.83,0.64,4.84,2.2875433783262378,1,0
3fd62cf74a49c20a20d38777df12d2ec,1,137.647577433333,3,16.0,19.0,0.8616,2.75,0.8,4.6,3.175605803843892,1,0
82fa8df2483312ad10c087f0c38c8a5e,1,129.415901383333,0,55.0,55.0,0.8616,2.75,0.8,4.6,3.137804600020966,1,0
1b2ac0426b1ca9940eb96a1f868d6348,1,91.30998575,8,40.0,48.0,0.8813,1.5,0.96,4.76,2.2124260535121674,1,0
c7182570a1fb200345799e630088be09,1,188.61651796666698,5,105.0,110.0,0.8315,2.61,0.92,4.88,1.4510179701867176,1,0
bc7a4f34b6a297615167060b251d2a0d,1,117.560535016667,2,19.0,21.0,0.9034,1.55,1.0,4.8,2.826130165127581,1,0
a975cc82556c9671cdae2436fc14eff8,0,65.92395385,1,13.0,14.0,0.8926,1.13,0.96,4.76,1.2112720241768837,1,0
19363551621b14d850d35b9723fbdb1e,1,98.2835417666667,2,79.0,81.0,0.856,2.38,0.96,5.0,2.761721634833554,1,0
2b408e24e07bec383a0a30e8032be53e,1,87.6563090666667,0,12.0,12.0,0.8647,1.39,0.96,4.92,2.4212031453591836,1,0
fbfef3ada975a3f459e64658e9889a47,0,91.4306788666667,0,14.0,14.0,0.8647,1.39,0.96,4.92,2.5111029873761455,1,0
c9fb2b40e60f33529052912bba32d7ae,1,96.2468763,0,39.0,39.0,0.8647,1.39,0.96,4.92,1.6658833673671305,1,0
3fbdd2a4ebe88db9b80afd7119b1bc41,0,62.4025101833333,0,1.0,1.0,0.8395,3.22,0.96,5.0,3.103097359312608,0,0
cbfd3477152677006eb2546970d586b4,1,102.5345135,2,30.0,32.0,0.8431,1.53,1.0,4.88,2.8801661279090935,1,0
c1c19cef2764eee8e22e8d57752aad7f,1,117.348184,0,32.0,32.0,0.8431,1.53,1.0,4.88,2.158343139095639,1,0
e5e9b0fd7de6e96318324d69f5bfa2a6,0,103.855429683333,3,103.0,106.0,0.8431,1.53,1.0,4.88,1.9505145479671078,0,0
da3da87101470bd7c435d6ac12964ee5,1,95.13103740000001,2,56.0,58.0,0.851,1.5,0.84,4.84,2.8629646175180246,1,0
42bf127e3e291bb3cca195e9a8a420c6,1,134.185982766667,5,17.0,22.0,0.851,1.5,0.84,4.84,2.409345547667978,1,0
da78bafd0b8ad53d1384d2cd243aaa4c,1,81.2756843166667,0,21.0,21.0,0.8554,1.2,0.88,4.96,3.2757994968036166,1,0
96085a8bb9a4139d864de671dde98061,1,53.7295109333333,3,18.0,21.0,0.8246,1.5,0.76,4.72,2.41532517712347,1,0
6f0b245d373204e2d491ac0c6ccc220f,0,67.5064893666667,3,46.0,49.0,0.8246,1.5,0.76,4.72,2.7878296825099924,1,0
18b6bea74955eaf2597826a13319a733,1,140.335602533333,4,63.0,67.0,0.8453,1.5,0.88,4.96,3.2524091381235,1,0
0aae1065ca75141c360baabbef83b9bb,0,70.3071677333333,1,66.0,67.0,0.8453,1.5,0.88,4.96,0.4239438526794225,1,0
84c75943d36af1904d14d1da6bec8f9d,1,123.852619266667,5,89.0,94.0,0.8453,1.5,0.88,4.96,1.4063060793058455,0,0
e911506a78097977b941f487e1e89dcb,0,82.5774962,1,46.0,47.0,0.79,3.0,0.84,4.92,2.686768626319056,1,0
a6d4da226dd3d732a96df188d27e76e6,1,129.696423066667,1,41.0,42.0,0.8537,1.27,1.0,4.92,3.028891219410497,1,0
3b62c5872009973f6d0c9aafb861b8b9,1,140.80854480000002,5,84.0,89.0,0.8817,1.1,0.84,4.92,0.6143751763194695,1,0
e068d02a4d91b628c594bddc3b9b6665,0,101.1817481,0,15.0,15.0,0.8423,1.82,0.92,4.72,2.1790309231805205,0,0
41369f5180c8fb835d62c97c5e9cf67d,1,42.23038965,2,7.0,9.0,0.8423,1.82,0.92,4.72,0.9147710489625367,1,0
d7d6f3fb7c6a132bfb5dafce552a0593,1,156.201309783333,5,17.0,22.0,0.8046,1.6,0.6,4.96,3.0666570565306936,1,0
976b436d41507d9a2659cd098268d9fe,1,127.363462516667,9,76.0,85.0,0.8591,1.68,0.96,5.0,1.148397418512616,1,0
493c26653a853ca04993ead96e01475f,1,84.25323005,4,44.0,48.0,0.8628,1.28,1.0,4.6,2.0718676494881656,1,0
f43a36e0bf596f25e6e3113be91172f7,0,59.7088296666667,1,54.0,55.0,0.8628,1.28,1.0,4.6,2.5944648241219666,0,0
0fe5ca6be5f979251d2c1ea0352eeec6,1,68.1611508666667,1,16.0,17.0,0.8268,2.0,0.96,5.0,3.879894939622948,1,0
ae67898f2c3a3669546204ae88f9ca09,1,86.8539259833333,1,32.0,33.0,0.8268,2.0,0.96,5.0,1.3549610273937975,0,0
922b6ff5f0f519341fdecd8bd88ab8a7,0,115.516401316667,1,6.0,7.0,0.8268,2.0,0.96,5.0,2.075282801483664,0,0
3d61dd7f47150ebff33f6397b00f0d8e,0,52.2924341333333,0,49.0,49.0,0.8283,2.11,0.92,5.0,1.5959093397271116,0,0
9781fa51b5832286e9ad9013006e74e9,0,134.12235306666702,1,57.0,58.0,0.8283,2.11,0.92,5.0,2.590288113844639,1,0
035f1b391aa6e0eadc327f7ae262f832,1,103.18119365,0,36.0,36.0,0.8283,2.11,0.92,5.0,1.8629347582911864,1,0
acf69bcce97c9ebc9691334d3ceaaf99,1,63.5995402666667,0,8.0,8.0,0.8728,1.1,0.88,4.84,3.9330298085078343,1,0
b434868c421ec70b42e1dea0cadfad53,1,99.66402305,5,27.0,32.0,0.8728,1.1,0.88,4.84,4.080105988031418,1,0
3e947cfc118f63a604af4bde2dd48694,1,178.34088686666698,4,49.0,53.0,0.8307,1.6,0.96,4.92,3.650890671028613,0,0
487113aff5d4f3dc86eac775b29385e4,0,93.3764134333333,4,32.0,36.0,0.8349,2.0,1.0,4.88,2.531181311480682,0,0
97d6f32474b01528fffb98c9027afa7d,0,85.3211814666667,3,50.0,53.0,0.7857,1.17,0.88,4.96,2.8252102103620054,1,0
098b6b2bfdc67990bd2026c708ab1659,1,120.90345788333299,2,96.0,98.0,0.7857,1.17,0.88,4.96,1.0784349184387165,1,0
fa42d784de0f18dbb061a8d85804c60d,1,148.978955716667,5,48.0,53.0,0.8054,1.44,0.92,5.0,2.1334385304000554,1,0
84d6d5b2f48e46a469a7bbfd4ad8352a,1,153.800098166667,6,38.0,44.0,0.8054,1.44,0.92,5.0,2.9313791242285228,1,0
414fc417330a31a4940fbf33c5199b4f,1,99.0184462,2,15.0,17.0,0.8617,2.88,1.0,4.8,1.2166940432092739,1,0
f9430543ec363dfd1872f3ed7192e8f7,0,119.07904688333299,2,104.0,106.0,0.8899,1.53,0.96,4.96,3.3248424810432877,0,0
f137f96379b1361af28650b4900687cf,1,86.2795955,1,47.0,48.0,0.8899,1.53,0.96,4.96,1.4896324340972684,1,0
59ad8a02a321ec16cb0cf375d4169834,1,74.99397651666669,9,41.0,50.0,0.8719,1.27,0.96,4.96,3.37633492528242,1,0
2f9258f68065e8a1991fe0c1fbf9f215,1,77.72480715,1,30.0,31.0,0.9002,1.42,1.0,4.88,1.8989558999888503,1,0
e0f5794a352e2ed8a6fd9bf1947a5501,0,57.79193945,0,16.0,16.0,0.8533,1.57,0.84,4.96,3.626493084836824,0,0
e9f422614773fe0be622661b728bff99,0,108.406849716667,3,61.0,64.0,0.8462,1.11,0.96,4.96,3.3882579929146575,1,0
37fe134dac4079788434435f86ab19a1,1,77.1356586833333,5,25.0,30.0,0.8908,1.47,1.0,4.52,3.073684237413574,1,0
a55935636c346d08ed0b10555117e6ff,1,84.27826675,1,10.0,11.0,0.8138,1.89,0.84,4.68,2.8629646175180246,1,0
476f0ffc2ed0d8423b3710b61ed6b42b,1,246.05379031666698,1,40.0,41.0,0.8719,2.22,0.96,4.96,3.2791940492462937,1,0
3327497f83a9d6774a38792695f697d5,1,80.5680420166667,0,17.0,17.0,0.9038,0.81,1.0,4.96,3.6048982628415653,1,0
893f010a08719aac86b6b4dbe445ce35,1,132.8498217,4,72.0,76.0,0.8546,0.9,0.92,5.0,2.881289794197553,1,0
7ff7fd4e135e268134e3808389647694,1,145.58046363333298,3,42.0,45.0,0.8668,1.76,0.88,4.84,3.9047155457945486,1,0
f1e609451f9850a5fede42a75180f3fc,0,133.38131915,1,39.0,40.0,0.8651,1.14,1.0,4.52,1.4598977688251433,1,0
18be0a444304cb1a7129179687c7a2ef,1,99.7196017666667,1,4.0,5.0,0.8484,1.5,1.0,4.84,2.5514059252267596,0,0
aed894abb41ca092584ae59a4a327ac7,1,85.2871871,2,41.0,43.0,0.8507,1.04,0.96,5.0,2.8821504087160186,1,0
0d3c90d9e50aec1ef7e84b6fc5d041f9,0,119.970049016667,0,42.0,42.0,0.8196,1.91,1.0,4.92,3.6014359055697165,0,0
e11122bd687c1ce6a58d4fe750b14faf,0,70.3104426333333,3,35.0,38.0,0.8781,0.96,1.0,4.92,3.17487472016067,0,0
d3000d61520d24180f5e462c0eb0da44,0,49.6923785666667,3,23.0,26.0,0.8781,0.96,1.0,4.92,2.9693917741264113,1,0
0bb9e6ac658631da00958452fe30bb0d,1,63.2076098666667,1,28.0,29.0,0.8781,0.96,1.0,4.92,2.83417861216655,1,0
de763d2f53563be58efd11cee987624c,1,93.37271041666669,0,21.0,21.0,0.8635,1.86,0.68,4.76,2.332979074561038,1,0
092891956b3696a41569e3fac4f422e9,1,92.6935149166667,5,31.0,36.0,0.8635,1.86,0.68,4.76,1.6296491310891406,1,0
5c8365587eb6e8126b03181aea5f3828,1,82.0662521,0,8.0,8.0,0.8456,1.93,0.96,4.8,4.195769308324864,1,0
bbbdafc2ec98d2669bd48370bbfaa84b,1,53.8963856166667,0,18.0,18.0,0.8509,2.33,1.0,4.76,1.9813420676425089,1,0
737cad7723b5ff4af11a73261024e2fd,1,74.8159334333333,3,2.0,5.0,0.8813,1.0,0.84,4.72,2.936916143233456,1,0
a924df6d4d9d0824fa75294eda7610f2,1,148.813854783333,9,72.0,81.0,0.8813,1.0,0.84,4.72,2.466187120295464,1,0
f4442886f0b8a7dcc150a2f059b34725,1,35.8588292666667,1,8.0,9.0,0.8224,2.3,0.96,4.84,2.616841895513683,1,0
ac61ff144cd6f6fb9a1e976697e8d553,1,79.11699909999999,1,44.0,45.0,0.8224,2.3,0.96,4.84,2.836465832148617,1,0
00cbfd07a9b1ad0b1859df295a12c217,0,84.2106549166667,0,26.0,26.0,0.8224,2.3,0.96,4.84,4.736056888431549,1,0
453f9ef7e6e61b4613324e8e3dfb44c1,1,186.264478216667,4,86.0,90.0,0.8547,1.57,0.96,4.76,2.244947954257907,1,0
999dd12c40fbcf978acfa6eb1690ba40,1,120.6756402,0,68.0,68.0,0.8547,1.57,0.96,4.76,2.1025274916286993,1,0
6ec4273bd8fe94e1762db7b2e35ea280,1,76.85583093333331,1,20.0,21.0,0.8892,1.83,0.56,4.79,3.1501366258710517,0,0
00fd14218c66cdf09b7121d0ac2f436a,1,186.44816686666698,2,59.0,61.0,0.8025,2.87,0.76,4.88,3.9588298949654503,1,0
646d8683063b8c223c62572e751ed6bd,1,74.4355158166667,1,14.0,15.0,0.8393,1.5,0.96,5.0,1.0921724904173993,1,0
79d72aebe66387ea4a2c3d4ad9445662,1,84.0115221833333,4,23.0,27.0,0.8255,1.14,0.92,4.88,2.0941304001592482,1,0
dfc2d04e85314aae558533686cd3b75a,0,54.2235554,3,4.0,7.0,0.8746,1.47,1.0,4.84,4.417137645682942,1,0
cc8062d43dd41ba4d2f8165e505864d0,1,44.6903691666667,0,14.0,14.0,0.8746,1.47,1.0,4.84,3.8803853747881725,1,0
6586fee779dac954443efe5ec3d4aefb,1,67.3298456166667,3,64.0,67.0,0.8476,1.24,0.76,4.84,3.131769465119742,1,0
25be46d5d80af91cfd64b1374c6e37a5,0,96.6701969166667,2,86.0,88.0,0.8476,1.24,0.76,4.84,2.4259512385476247,0,0
2e1ba06714820e4e126f0c83baf2b746,1,46.8498374166667,0,13.0,13.0,0.8761,1.5,0.92,5.0,3.198772463404005,1,0
e5ef80470aa6603a06a8b0824ef35b75,1,95.1244672666667,2,43.0,45.0,0.8633177727783984,2.19,1.0,4.86,2.569086122060561,1,0
27dca74cfddc40cda5595e2a27aaf287,1,103.09293193333299,2,41.0,43.0,0.879,1.75,0.958333333333333,5.0,2.0941369029790264,1,0
2ce0f3aae7bdb6656632dc73c806b4e1,1,125.957281083333,2,84.0,86.0,0.8928,1.17,0.92,4.8,2.672055455150196,1,0
1d224bbc08663087092823b2f625477d,1,149.673917316667,1,13.0,14.0,0.8939,2.52,0.84,4.92,1.8046525170713912,1,0
31d26d2124e232c757084f934cc4821a,1,94.0114044666667,1,44.0,45.0,0.8639,2.12,0.96,4.68,0.8460287934208766,1,0
bf86725674af2af51ee5386eb5db3198,0,76.9964167833333,2,15.0,17.0,0.9173,1.21,0.92,4.96,0.7973635196340257,1,0
4d9aba4307ff02f0f2ddc3cf38aea4a0,1,108.816472366667,0,42.0,42.0,0.9173,1.21,0.92,4.96,1.6452228608243349,1,0
9bcce04796ecde27c55b0b42e40c2a7f,1,66.24346193333331,2,31.0,33.0,0.9173,1.21,0.92,4.96,0.625138647173755,1,0
1c6911170e72153f4abab5b9d2335d04,1,181.74161798333301,3,130.0,133.0,0.9173,1.21,0.92,4.96,3.5817225824011136,1,0
9e8d8a78877f1ce9de0145bf1bd7bccb,1,69.6678308166667,3,121.0,124.0,0.8748,1.06,1.0,4.8,1.3475601405119086,1,0
9e0611d133c38b2b133563beeecc4a00,0,71.76538855,1,20.0,21.0,0.8346,0.85,1.0,4.88,2.1494521775723987,1,0
c82cecdf2f874c1b3f59e3f6669a0a4a,1,110.182560433333,1,69.0,70.0,0.8748,1.18,1.0,4.92,2.9313791242285228,0,0
032567a5d74c056805af1be7b5485638,1,110.672666533333,1,46.0,47.0,0.8344,1.0,0.96,4.96,1.1868166509488667,1,0
dc97a9312c0eefc9de4247e288741aa5,1,95.02580455,2,29.0,31.0,0.8709,1.37,0.96,4.8,0.5620301947387538,1,0
0929e2a2e83a01bbb67d0e2fd144c66b,1,95.8712195166667,0,38.0,38.0,0.8222,1.71,0.88,4.84,3.9638523503891254,1,0
078e8c1b149aae3d53886a2d4a72a70b,1,126.70244363333299,0,46.0,46.0,0.8962,1.23,1.0,4.84,2.0008453546108877,1,0
57549b0c9fc659beb8bb40a143089790,1,54.4982759666667,0,46.0,46.0,0.8376,1.55,1.0,4.96,1.1660061311943384,1,0
99acb4812a2ed4c503be8ee64f1459bf,1,124.26399403333299,1,18.0,19.0,0.9016,1.59,0.92,4.68,2.5782230242928925,1,0
3026806001ea0303acc5bb3000473ec4,0,94.2311287,2,21.0,23.0,0.9016,1.59,0.92,4.68,3.5663031162230867,1,0
215139865c872d9233a8ba3ec29869b8,1,114.198352666667,2,24.0,26.0,0.8771,1.31,1.0,4.92,2.859231079444629,1,0
c528ac1e1a9147b9c3ae95dbe453cf1b,1,119.234353066667,6,38.0,44.0,0.8112,1.33,0.96,4.88,3.2878783561833,1,0
466f96618af09e00ddab24ac0406dc55,1,79.60527765,2,24.0,26.0,0.8112,1.33,0.96,4.88,0.9700243276874279,0,0
fa1498084495c94f4a8b4869c1961922,1,83.3929387833333,1,11.0,12.0,0.8112,1.33,0.96,4.88,3.197135664031846,1,0
1fdae1d03404b1949734100c31b546fb,1,197.549006933333,8,180.0,188.0,0.8193,1.78,0.96,4.8,2.3728162268318935,0,0
61519bb46cb8720e9e304d7b4fceef03,1,69.80062455,0,2.0,2.0,0.8295,3.2,0.68,4.62,2.956789644524937,1,0
f105a92c6bf1de086c02c1882d62fd5f,0,99.8095439333333,3,34.0,37.0,0.8867,1.63,0.92,4.95,0.8801078745059222,0,0
c09dd5bb62dca307903a81347f6d9739,1,88.1769501166667,5,64.0,69.0,0.8707,1.31,0.96,4.68,1.3530764425307171,1,0
557795188ab69813d98b979491115252,0,81.4127532,5,23.0,28.0,0.8357,2.12,0.76,4.84,3.699075015210531,1,0
3679b4ada22cf1b07d6f39a4b6c6b326,1,83.16884975,1,33.0,34.0,0.9019,0.92,0.96,4.84,1.9671252535361774,1,0
f9f7a90706b81df74ae083a35ba690d5,1,54.1192558666667,0,9.0,9.0,0.8897,2.29,0.64,4.84,2.2532398514436522,1,0
258d7f7b3124409c96196d2057781ae7,1,122.24326191666701,4,35.0,39.0,0.8038,3.05,0.84,5.0,1.8924120821332435,1,0
d75523b19081c82a140b333d47010813,0,118.98597838333299,1,19.0,20.0,0.8393,1.31,0.96,4.72,3.1146700471920408,1,0
